period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh)
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H2,7 ibk.classic Netz,11.092571428571429,0,11.092571428571429,34.8,0,7.142571428571428,ibk.classic Energie,14.422,0,14.422,34.8,0,13.03,0.9616,2.3,28.776171428571427
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C7,5 ibk.industrie M Netz,5.959744,0,5.959744,34.8,198142.8,2.24,ibk.industrie Energie,11.400464,0,11.400464,34.8,0,11.4,0.1503,2.3,19.810508
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C1,7 ibk.classic Netz,9.574625,0,9.574625,34.8,0,7.604625,ibk.classic Energie,13.465,0,13.465,34.8,0,13.03,0.4036,2.3,25.743225
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C4,6 ibk.business 6 Netz,9.3543,0,9.3543,34.8,19044,4.3579,ibk.business Energie,11.63696,0,11.63696,34.8,0,11.63,0.1541,2.3,23.44536
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C2,7 ibk.classic Netz,8.888213333333333,0,8.888213333333333,34.8,0,7.578213333333333,ibk.classic Energie,13.146,0,13.146,34.8,0,13.03,0.2176,2.3,24.55181333333333
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H3,7 ibk.classic Netz,9.38031746031746,0,9.38031746031746,34.8,0,6.7103174603174605,ibk.classic Energie,13.803333333333333,0,13.803333333333333,34.8,0,13.03,0.6009,2.3,26.084550793650795
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H1,7 ibk.classic Netz,12.755833333333333,0,12.755833333333333,34.8,0,7.185833333333333,ibk.classic Energie,15.205,0,15.205,34.8,0,13.03,1.4181,2.3,31.678933333333333
2025,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H5,7 ibk.classic Netz,8.790377142857142,0,8.790377142857142,34.8,0,6.760377142857143,ibk.classic Energie,13.494,0,13.494,34.8,0,13.03,0.4205,2.3,25.004877142857143
2025,CHE-109.691.468,Energie Opfikon AG,standard,H1,NSAT,13.646183035714285,0,13.646183035714285,0,0,7.466183035714286,NSAT,16.31941964285714,0,16.31941964285714,0,0,16.31941964285714,0,2.3,32.265602678571426
2025,CHE-109.691.468,Energie Opfikon AG,standard,C1,NSAT,9.9975,0,9.9975,0,0,8.1375,NSAT,17.125,0,17.125,0,0,17.125,0,2.3,29.4225
2025,CHE-109.691.468,Energie Opfikon AG,standard,H3,NSAT,9.696428571428571,0,9.696428571428571,0,0,6.996428571428571,NSAT,15.755714285714285,0,15.755714285714285,0,0,15.755714285714285,0,2.3,27.752142857142857
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H7,NSAT,8.624010989010989,0,8.624010989010989,0,0,7.179395604395604,NSAT,14.925274725274726,0,14.925274725274726,0,0,14.925274725274726,0,2.3,25.849285714285713
2025,CHE-109.691.468,Energie Opfikon AG,standard,C2,NSAT,9.178875,0,9.178875,0,0,8.110875,NSAT,17.09305,0,17.09305,0,0,17.09305,0,2.3,28.571925
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C7,MSLT,4.86152,0,4.86152,0,174084,1.75,MSLT,13.33109697111111,0,13.33109697111111,0,0,13.33109697111111,0,2.3,20.49261697111111
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H1,NSAT,13.646183035714285,0,13.646183035714285,0,0,7.466183035714286,NSAT,15.269419642857143,0,15.269419642857143,0,0,15.269419642857143,0,2.3,31.21560267857143
2025,CHE-109.691.468,Energie Opfikon AG,standard,C5,MSLT,5.89,0,5.89,0,16020,1.75,MSLT,14.46665,0,14.46665,0,0,14.46665,0,2.3,22.65665
2025,CHE-109.691.468,Energie Opfikon AG,standard,C3,NSLT,9.484,0,9.484,0,4920,4.904,NSLT,15.17,0,15.17,0,0,15.17,0,2.3,26.954
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C5,MSLT,5.89,0,5.89,0,16020,1.75,MSLT,13.41665,0,13.41665,0,0,13.41665,0,2.3,21.60665
2025,CHE-109.691.468,Energie Opfikon AG,standard,H5,NSAT,8.987357142857142,0,8.987357142857142,0,0,7.055357142857143,NSAT,15.826428571428572,0,15.826428571428572,0,0,15.826428571428572,0,2.3,27.113785714285715
2025,CHE-109.691.468,Energie Opfikon AG,standard,H8,NSAT,9.380392857142857,0,9.380392857142857,0,0,7.448392857142857,NSAT,16.29807142857143,0,16.29807142857143,0,0,16.29807142857143,0,2.3,27.978464285714285
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H4,NSAT,10.148214285714285,0,10.148214285714285,0,0,7.448214285714286,NSAT,15.247857142857143,0,15.247857142857143,0,0,15.247857142857143,0,2.3,27.69607142857143
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H6,NSAT,7.757207142857143,0,7.757207142857143,0,0,6.631607142857143,NSAT,14.267928571428572,0,14.267928571428572,0,0,14.267928571428572,0,2.3,24.325135714285715
2025,CHE-109.691.468,Energie Opfikon AG,standard,H7,NSAT,8.624010989010989,0,8.624010989010989,0,0,7.179395604395604,NSAT,15.975274725274724,0,15.975274725274724,0,0,15.975274725274724,0,2.3,26.899285714285714
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C4,NSLT,8.7444,0,8.7444,0,14760,4.8564,NSLT,14.03075,0,14.03075,0,0,14.03075,0,2.3,25.07515
2025,CHE-109.691.468,Energie Opfikon AG,standard,C7,MSLT,4.86152,0,4.86152,0,174084,1.75,MSLT,14.381096971111111,0,14.381096971111111,0,0,14.381096971111111,0,2.3,21.542616971111112
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C6,MSLT,5.43,0,5.43,0,42720,1.75,MSLT,13.423872222222222,0,13.423872222222222,0,0,13.423872222222222,0,2.3,21.153872222222223
2025,CHE-109.691.468,Energie Opfikon AG,standard,C6,MSLT,5.43,0,5.43,0,42720,1.75,MSLT,14.473872222222223,0,14.473872222222223,0,0,14.473872222222223,0,2.3,22.203872222222223
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H8,NSAT,9.380392857142857,0,9.380392857142857,0,0,7.448392857142857,NSAT,15.248071428571428,0,15.248071428571428,0,0,15.248071428571428,0,2.3,26.928464285714284
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H2,NSAT,11.669571428571428,0,11.669571428571428,0,0,7.433571428571429,NSAT,15.230285714285714,0,15.230285714285714,0,0,15.230285714285714,0,2.3,29.199857142857145
2025,CHE-109.691.468,Energie Opfikon AG,standard,H4,NSAT,10.148214285714285,0,10.148214285714285,0,0,7.448214285714286,NSAT,16.297857142857143,0,16.297857142857143,0,0,16.297857142857143,0,2.3,28.74607142857143
2025,CHE-109.691.468,Energie Opfikon AG,standard,H2,NSAT,11.669571428571428,0,11.669571428571428,0,0,7.433571428571429,NSAT,16.280285714285714,0,16.280285714285714,0,0,16.280285714285714,0,2.3,30.24985714285714
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C1,NSAT,9.9975,0,9.9975,0,0,8.1375,NSAT,16.075,0,16.075,0,0,16.075,0,2.3,28.3725
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C2,NSAT,9.178875,0,9.178875,0,0,8.110875,NSAT,16.04305,0,16.04305,0,0,16.04305,0,2.3,27.521925
2025,CHE-109.691.468,Energie Opfikon AG,standard,C4,NSLT,8.7444,0,8.7444,0,14760,4.8564,NSLT,15.08075,0,15.08075,0,0,15.08075,0,2.3,26.12515
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,C3,NSLT,9.484,0,9.484,0,4920,4.904,NSLT,14.12,0,14.12,0,0,14.12,0,2.3,25.904
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H3,NSAT,9.696428571428571,0,9.696428571428571,0,0,6.996428571428571,NSAT,14.705714285714286,0,14.705714285714286,0,0,14.705714285714286,0,2.3,26.702142857142857
2025,CHE-109.691.468,Energie Opfikon AG,cheapest,H5,NSAT,8.987357142857142,0,8.987357142857142,0,0,7.055357142857143,NSAT,14.776428571428571,0,14.776428571428571,0,0,14.776428571428571,0,2.3,26.063785714285714
2025,CHE-109.691.468,Energie Opfikon AG,standard,H6,NSAT,7.757207142857143,0,7.757207142857143,0,0,6.631607142857143,NSAT,15.317928571428572,0,15.317928571428572,0,0,15.317928571428572,0,2.3,25.375135714285715
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C2,Haushalt & Gewerbe ohne Leistungspreis,11.42,0,11.42,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,15.349,0,15.349,0,0,15.349,0.35,2.3,29.419
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H7,Haushalt & Gewerbe ohne Leistungspreis,11.733846153846153,0,11.733846153846153,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,14.956813186813187,0,14.956813186813187,0,0,14.956813186813187,0.35,2.3,29.34065934065934
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H8,Haushalt & Gewerbe ohne Leistungspreis,12.14,0,12.14,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,15.084047619047618,0,15.084047619047618,0,0,15.084047619047618,0.35,2.3,29.87404761904762
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C1,Haushalt & Gewerbe ohne Leistungspreis,12.08,0,12.08,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,15.365625,0,15.365625,0,0,15.365625,0.35,2.3,30.095625
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H5,Haushalt & Gewerbe ohne Leistungspreis,12.14,0,12.14,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,14.893238095238095,0,14.893238095238095,0,0,14.893238095238095,0.35,2.3,29.683238095238096
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C4,Gewerbe mit Leistungspreis,11.6604,0,11.6604,0,23580,6.15,Gewerbe mit Leistungspreis,14.848666666666666,0,14.848666666666666,0,0,14.848666666666666,0.35,2.3,29.159066666666668
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H4,Haushalt & Gewerbe ohne Leistungspreis,12.78,0,12.78,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,15.083968253968253,0,15.083968253968253,0,0,15.083968253968253,0.35,2.3,30.513968253968255
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H3,Haushalt & Gewerbe ohne Leistungspreis,12.78,0,12.78,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,14.863492063492064,0,14.863492063492064,0,0,14.863492063492064,0.35,2.3,30.293492063492064
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H2,Haushalt & Gewerbe ohne Leistungspreis,14.06,0,14.06,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,15.074285714285715,0,15.074285714285715,0,0,15.074285714285715,0.35,2.3,31.784285714285716
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C5,Mittelspannung,6.6764,0,6.6764,0,20160,1.85,Mittelspannung,14.848666666666666,0,14.848666666666666,0,0,14.848666666666666,0.25,2.3,24.075066666666668
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C7,Mittelspannung,5.55192,0,5.55192,0,219072,1.85,Mittelspannung,14.737688066666667,0,14.737688066666667,0,0,14.737688066666667,0.25,2.3,22.839608066666667
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C6,Mittelspannung,6.2188,0,6.2188,0,53760,1.85,Mittelspannung,14.874444444444444,0,14.874444444444444,0,0,14.874444444444444,0.25,2.3,23.643244444444445
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,C3,Gewerbe mit Leistungspreis,12.218,0,12.218,0,7860,6.15,Gewerbe mit Leistungspreis,14.973333333333333,0,14.973333333333333,0,0,14.973333333333333,0.35,2.3,29.841333333333335
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H1,Haushalt & Gewerbe ohne Leistungspreis,15.68,0,15.68,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,15.091815476190476,0,15.091815476190476,0,0,15.091815476190476,0.35,2.3,33.421815476190474
2025,CHE-109.350.300,die werke versorgung wallisellen ag,standard,H6,Haushalt & Gewerbe ohne Leistungspreis,11.468,0,11.468,0,0,10.4,Haushalt & Gewerbe ohne Leistungspreis,14.687971428571428,0,14.687971428571428,0,0,14.687971428571428,0.35,2.3,28.80597142857143
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H5,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",9.880952380952381,0,9.880952380952381,30,0,7.660952380952381,Strom Klassik,16.8,0,16.8,30,0,16.4,0.2,2.3,29.18095238095238
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,C2,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",10.302133333333334,0,10.302133333333334,30,0,9.162133333333333,Strom Klassik,16.5,0,16.5,30,0,16.4,0.2,2.3,29.302133333333334
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H6,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",8.270285714285714,0,8.270285714285714,30,0,7.058285714285715,Strom Klassik,16.52,0,16.52,30,0,16.4,0.2,2.3,27.290285714285716
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H4,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",11.399682539682539,0,11.399682539682539,30,0,8.21968253968254,Strom Klassik,17.066666666666666,0,17.066666666666666,30,0,16.4,0.2,2.3,30.966349206349207
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,C3, 400L (N400L),9.56,0,9.56,0,5700,4.5,Strom 50+ ,14,0,14,0,0,14,0.2,2.3,26.06
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H8,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",10.439936507936508,0,10.439936507936508,30,0,8.219936507936508,Strom Klassik,16.8,0,16.8,30,0,16.4,0.2,2.3,29.73993650793651
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H3,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",10.757142857142858,0,10.757142857142858,30,0,7.577142857142857,Strom Klassik,17.066666666666666,0,17.066666666666666,30,0,16.4,0.2,2.3,30.323809523809523
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,C1,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",11.33,0,11.33,30,0,9.2,Strom Klassik,16.775,0,16.775,30,0,16.4,0.2,2.3,30.605
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H7,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",9.448131868131869,0,9.448131868131869,30,0,7.837362637362637,Strom Klassik,16.630769230769232,0,16.630769230769232,30,0,16.4,0.2,2.3,28.5789010989011
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,C4, 400L (N400L),8.844,0,8.844,0,17100,4.5,Strom 50+ ,14,0,14,0,0,14,0.2,2.3,25.344
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H2,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",13.298857142857143,0,13.298857142857143,30,0,8.198857142857143,Strom Klassik,17.6,0,17.6,30,0,16.4,0.2,2.3,33.398857142857146
2025,CHE-112.496.826,Elektrizitätswerk Oberglatt,standard,H1,"Klassik Flex (EWO Netz Klassik Flex „steuerbare Lieferungen“ (manuell, halbjährlich))",15.775238095238095,0,15.775238095238095,30,0,8.245238095238095,Strom Klassik,18.275,0,18.275,30,0,16.4,0.2,2.3,36.55023809523809
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C6,Hochspannung ,6.270333333333333,0,6.270333333333333,0,45600,2.4023333333333334,Hochspannung ,19.209333333333333,0,19.209333333333333,0,0,19.209333333333333,0,2.3,27.779666666666667
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C4,Grosskunden,10.6332,0,10.6332,0,17100,6.2892,Grosskunden,19.308133333333334,0,19.308133333333334,0,0,19.308133333333334,0,2.3,32.24133333333333
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C3,Grosskunden,11.424,0,11.424,0,5700,6.364,Grosskunden,19.482666666666667,0,19.482666666666667,0,0,19.482666666666667,0,2.3,33.20666666666666
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C7,Hochspannung ,5.62850642,0,5.62850642,0,185820,2.36130642,Hochspannung ,19.04522568,0,19.04522568,0,0,19.04522568,0,2.3,26.9737321
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C1,Wahltarif WT Opt,11.19875,0,11.19875,0,0,8.84375,WT Opt,20.790625,0,20.790625,0,0,20.790625,0,2.3,34.289375
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H2,Wahltarif WT Opt,13.848,0,13.848,0,0,8.028,WT Opt,20.033142857142856,0,20.033142857142856,0,0,20.033142857142856,0,2.3,36.18114285714286
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H1,Wahltarif WT Opt,16.732083333333332,0,16.732083333333332,0,0,8.077083333333333,WT Opt,20.078720238095237,0,20.078720238095237,0,0,20.078720238095237,0,2.3,39.11080357142857
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H4,Wahltarif WT Opt,11.635111111111112,0,11.635111111111112,0,0,8.055111111111112,WT Opt,20.05831746031746,0,20.05831746031746,0,0,20.05831746031746,0,2.3,33.99342857142857
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C5,Hochspannung ,6.7386,0,6.7386,0,17100,2.3946,Hochspannung ,19.1784,0,19.1784,0,0,19.1784,0,2.3,28.217
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H5,Wahltarif WT Opt,9.981066666666667,0,9.981066666666667,0,0,7.521066666666667,WT Opt,19.56241904761905,0,19.56241904761905,0,0,19.56241904761905,0,2.3,31.843485714285713
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H3,Wahltarif WT Opt,11.017777777777777,0,11.017777777777777,0,0,7.437777777777778,WT Opt,19.485079365079365,0,19.485079365079365,0,0,19.485079365079365,0,2.3,32.80285714285714
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H8,Wahltarif WT Opt,10.515333333333333,0,10.515333333333333,0,0,8.055333333333333,WT Opt,20.05852380952381,0,20.05852380952381,0,0,20.05852380952381,0,2.3,32.87385714285714
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,C2,Wahltarif WT Opt,9.9972,0,9.9972,0,0,8.7972,WT Opt,20.7474,0,20.7474,0,0,20.7474,0,2.3,33.0446
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H7,Wahltarif WT Opt,9.448307692307692,0,9.448307692307692,0,0,7.699076923076923,WT Opt,19.727714285714285,0,19.727714285714285,0,0,19.727714285714285,0,2.3,31.47602197802198
2025,CHE-106.954.430,Elektrizitätsgenossenschaft Otelfingen,standard,H6,Wahltarif WT Opt,8.23032,0,8.23032,0,0,6.94632,WT Opt,19.028725714285713,0,19.028725714285713,0,0,19.028725714285713,0,2.3,29.559045714285713
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H4,EWR-S-Netz,14.721984126984127,0,14.721984126984127,30,0,11.941984126984128,EWR-S-Energie,15.166666666666666,0,15.166666666666666,30,0,14.5,0,2.3,32.188650793650794
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C1,EWR-M-Netz,29.4128125,0,29.4128125,0,1008,7.1828125,EWR-M-Energie,14.4,0,14.4,0,0,14.4,0,2.3,46.1128125
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H5,EWR-S-Netz,13.826619047619047,0,13.826619047619047,30,0,11.846619047619047,EWR-S-Energie,14.9,0,14.9,30,0,14.5,0,2.3,31.026619047619047
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C3,EWR-M-Netz,12.638666666666667,0,12.638666666666667,0,6300,7.1866666666666665,EWR-M-Energie,14.4,0,14.4,0,0,14.4,0,2.3,29.338666666666665
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C4,EWR-M-Netz,11.825933333333333,0,11.825933333333333,0,18900,7.124333333333333,EWR-M-Energie,14.4,0,14.4,0,0,14.4,0,2.3,28.525933333333334
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C2,EWR-M-Netz,16.6145,0,16.6145,0,1890,7.1745,EWR-M-Energie,14.4,0,14.4,0,0,14.4,0,2.3,33.3145
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H7,EWR-S-Netz,13.350714285714286,0,13.350714285714286,30,0,11.878406593406593,EWR-S-Energie,14.73076923076923,0,14.73076923076923,30,0,14.5,0,2.3,30.381483516483517
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H6,EWR-S-Netz,12.883985714285714,0,12.883985714285714,30,0,11.743985714285714,EWR-S-Energie,14.62,0,14.62,30,0,14.5,0,2.3,29.803985714285716
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H8,EWR-S-Netz,13.92202380952381,0,13.92202380952381,30,0,11.942023809523809,EWR-S-Energie,14.9,0,14.9,30,0,14.5,0,2.3,31.12202380952381
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C7,EWR-B-Netz,5.896684033333333,0,5.896684033333333,0,205380,2.368844033333333,EWR-B-Energie,14.3,0,14.3,0,0,14.3,0,2.3,22.496684033333334
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C6,EWR-B-Netz,6.624422222222222,0,6.624422222222222,0,50400,2.437222222222222,EWR-B-Energie,14.3,0,14.3,0,0,14.3,0,2.3,23.224422222222223
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,C5,EWR-B-Netz,7.125933333333333,0,7.125933333333333,0,18900,2.4243333333333332,EWR-B-Energie,14.3,0,14.3,0,0,14.3,0,2.3,23.725933333333334
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H3,EWR-S-Netz,14.611746031746032,0,14.611746031746032,30,0,11.831746031746032,EWR-S-Energie,15.166666666666666,0,15.166666666666666,30,0,14.5,0,2.3,32.0784126984127
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H1,EWR-S-Netz,18.350907738095238,0,18.350907738095238,30,0,11.945907738095238,EWR-S-Energie,16.375,0,16.375,30,0,14.5,0,2.3,37.025907738095235
2025,CHE-106.954.795,Elektrizitätswerk Rümlang Genossenschaft,standard,H2,EWR-S-Netz,16.31714285714286,0,16.31714285714286,30,0,11.937142857142858,EWR-S-Energie,15.7,0,15.7,30,0,14.5,0,2.3,34.317142857142855
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H8,Standart,12.13,0,12.13,36,0,9.75,Standart,14.65,0,14.65,36,0,14.17,0,2.3,29.08
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H6,Standart,11.01,0,11.01,36,0,9.75,Standart,14.314,0,14.314,36,0,14.17,0,2.3,27.624
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H2,Standart,15.33,0,15.33,36,0,9.75,Standart,15.61,0,15.61,36,0,14.17,0,2.3,33.24
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H7,Standart,11.453076923076923,0,11.453076923076923,36,0,9.75,Standart,14.446923076923078,0,14.446923076923078,36,0,14.17,0,2.3,28.2
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,C1,Standart,12.03,0,12.03,36,0,9.75,Standart,14.62,0,14.62,36,0,14.17,0,2.3,28.95
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H1,Standart,18.03,0,18.03,36,0,9.75,Standart,16.42,0,16.42,36,0,14.17,0,2.3,36.75
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H5,Standart,12.13,0,12.13,36,0,9.75,Standart,14.65,0,14.65,36,0,14.17,0,2.3,29.08
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,C3,Grosskunden,9.202933333333334,0,9.202933333333334,0,10.4,8,Groskunden,14.17,0,14.17,0,0,14.17,0,2.3,25.672933333333333
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,C2,Standart,10.93,0,10.93,36,0,9.75,Standart,14.29,0,14.29,36,0,14.17,0,2.3,27.52
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H4,Standart,13.196666666666667,0,13.196666666666667,36,0,9.75,Standart,14.97,0,14.97,36,0,14.17,0,2.3,30.466666666666665
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,C5,Grosskunden,8.90688,0,8.90688,0,10.4,8,Grosskunden,14.17,0,14.17,0,0,14.17,0,2.3,25.37688
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,C4,Grosskunden,8.90688,0,8.90688,0,10.4,8,Grosskunden,14.17,0,14.17,0,0,14.17,0,2.3,25.37688
2025,CHE-100.664.442,EGW Weiach Elektrizitätsgenossenschaft,standard,H3,Standart,13.196666666666667,0,13.196666666666667,36,0,9.75,Standart,14.97,0,14.97,36,0,14.17,0,2.3,30.466666666666665
2025,CHE-103.305.347,Elektrizitätsgenossenschaft Bubikon,standard,C2,Tarif Basis 1 Zählwerk,7.5823,0,7.5823,0,0,6.5223,Tarif Basis,16.2,0,16.2,0,0,16.2,0,2.3,26.0823
2025,CHE-103.305.347,Elektrizitätsgenossenschaft Bubikon,standard,H6,Tarif Basis 1 Zählwerk,5.853522857142857,0,5.853522857142857,0,0,4.737522857142857,Tarif Basis,16.2,0,16.2,0,0,16.2,0,2.3,24.353522857142856
2025,CHE-103.305.347,Elektrizitätsgenossenschaft Bubikon,standard,C1,Tarif Basis 1 Zählwerk,8.3971875,0,8.3971875,0,0,6.5671875,Tarif Basis,16.2,0,16.2,0,0,16.2,0,2.3,26.8971875
